route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id
Red-1-0,Red,0,Alewife - Ashmont,,1,10010004,52370898
Red-3-0,Red,0,Alewife - Braintree,,1,10010005,52371137
Red-1-0_70061_70071_2,Red,0,Kendall/MIT - Ashmont,,4,10010099,51849598-AlewifeKendall2
Red-3-0_70061_70071_2,Red,0,Kendall/MIT - Braintree,,4,10010099,51849837-AlewifeKendall2
Red-1-1,Red,1,Ashmont - Alewife,,1,10010100,52370903
Red-3-1,Red,1,Braintree - Alewife,,1,10010101,52371057
Red-1-1_70072_70061_0,Red,1,Ashmont - Kendall/MIT,,4,10010199,51849603-AlewifeKendall0
Red-3-1_70072_70061_0,Red,1,Braintree - Kendall/MIT,,4,10010199,51849757-AlewifeKendall0
Mattapan-_-0,Mattapan,0,Ashmont - Mattapan,,1,10011000,51931609
Mattapan-_-1,Mattapan,1,Mattapan - Ashmont,,1,10011100,51931607
Orange-3-0,Orange,0,Oak Grove - Forest Hills,,1,10020000,52371252
Orange-3-0_70036_70032_2,Orange,0,Wellington - Forest Hills,,4,10020099,52371252-OakGroveWellington2
Orange-3-1,Orange,1,Forest Hills - Oak Grove,,1,10020100,52371253
Orange-3-1_70033_70036_0,Orange,1,Forest Hills - Wellington,,4,10020199,52371253-OakGroveWellington0
Green-B-812-0,Green-B,0,Government Center - Boston College,,1,10032000,52139435
Green-B-812-1,Green-B,1,Boston College - Government Center,,1,10032100,52139434
Green-C-832-0,Green-C,0,Government Center - Cleveland Circle,,1,10033000,52139574
Green-C-832-0_70151_70237_0,Green-C,0,Government Center - Kenmore,,4,10033099,52139574-ClevelandCircleKenmore0
Green-C-832-1,Green-C,1,Cleveland Circle - Government Center,,1,10033100,52139575
Green-C-832-1_70238_70150_2,Green-C,1,Kenmore - Government Center,,4,10033199,52139575-ClevelandCircleKenmore2
Green-D-851-0,Green-D,0,North Station - Riverside,,1,10034000,52139800
Green-D-855-0,Green-D,0,Union Square - Riverside,Weekday early mornings only,3,10034004,52139874
Green-D-851-1,Green-D,1,Riverside - North Station,,1,10034100,52139798
Green-D-855-1,Green-D,1,Riverside - Union Square,Weekday mornings only,3,10034104,52139875
Green-E-885-0,Green-E,0,Union Square - Heath Street,,1,10035000,52139420
Green-E-885-1,Green-E,1,Heath Street - Union Square,,1,10035100,52139419
Blue-6-0,Blue,0,Wonderland - Bowdoin,,1,10040000,52451735
Blue-8-0,Blue,0,Orient Heights - Bowdoin,,3,10040004,52452004
Blue-6-1,Blue,1,Bowdoin - Wonderland,,1,10040100,52451736
741-_-0,741,0,South Station - Logan Airport Terminals,,1,10051000,52272247
741-_-1,741,1,Logan Airport Terminals - South Station,,1,10051100,52272248
741-2-1,741,1,Logan Airport Terminals - South Station (Surface Route),Late nights only,3,10051104,52272376
742-_-0,742,0,South Station - Drydock Ave (PM Route),,1,10052000,52271980
742-_-1,742,1,Drydock Ave - South Station (PM Route),,1,10052100,52271985
742-3-1,742,1,Drydock Ave - South Station (PM - Omits 88 Black Falcon Ave),,3,10052104,52271983
743-_-0,743,0,South Station - Chelsea Station,,1,10053000,52271197
743-_-1,743,1,Chelsea Station - South Station,,1,10053100,52271199
743-1-1,743,1,Chelsea Station - South Station (Surface Route),Late nights only,3,10053104,52271388
751-_-0,751,0,South Station - Nubian Station,,1,10055000,52270988
751-_-1,751,1,Nubian Station - South Station,,1,10055100,52270987
749-_-0,749,0,Temple Place - Nubian Station,,1,10056000,52270702
749-_-1,749,1,Nubian Station - Temple Place,,1,10056100,52270701
746-_-0,746,0,South Station - Silver Line Way,,1,10057000,52271232
746-_-1,746,1,Silver Line Way - South Station,,1,10057100,52271198
CR-Fairmount-dc5eb181-0,CR-Fairmount,0,South Station - Readville via Fairmount,,1,20001000,CR-524721-925
CR-Fairmount-3dfc2722-1,CR-Fairmount,1,Readville - South Station via Fairmount,,1,20001100,CR-524720-926
CR-Fitchburg-979a6935-0,CR-Fitchburg,0,North Station - Wachusett,,1,20002000,CR-525665-433
CR-Fitchburg-ce651dfc-0,CR-Fitchburg,0,North Station - Littleton/Route 495,,2,20002001,CR-528303-413
CR-Fitchburg-008fca34-1,CR-Fitchburg,1,Wachusett - North Station,,1,20002100,CR-528295-428
CR-Fitchburg-472835d4-1,CR-Fitchburg,1,Littleton/Route 495 - North Station,,2,20002101,CR-528306-418
CR-Worcester-38e2728b-0,CR-Worcester,0,South Station - Worcester,,1,20003000,CR-536397-537
CR-Worcester-31b7b4bc-0,CR-Worcester,0,South Station - Framingham,,2,20003001,CR-536291-595
CR-Worcester-1d310675-0,CR-Worcester,0,South Station - Worcester,,2,20003002,CR-536406-527
CR-Worcester-b38f30d8-0,CR-Worcester,0,South Station - Worcester,,2,20003003,CR-536415-513
CR-Worcester-e29de795-0,CR-Worcester,0,South Station - Worcester,,2,20003004,CR-536396-551
CR-Worcester-c7319c64-1,CR-Worcester,1,Worcester - South Station,,1,20003100,CR-536294-508
CR-Worcester-b8da484f-1,CR-Worcester,1,Worcester - South Station,,2,20003101,CR-536091-526
CR-Worcester-74814426-1,CR-Worcester,1,Framingham - South Station,,2,20003102,CR-536102-592
CR-Worcester-efaae72e-1,CR-Worcester,1,Framingham - South Station,,2,20003103,CR-536103-596
CR-Worcester-96ddd717-1,CR-Worcester,1,Worcester - South Station,,2,20003104,CR-536295-506
CR-Worcester-aedc1166-1,CR-Worcester,1,Worcester - South Station,,2,20003105,CR-536421-552
CR-Franklin-e19b0358-0,CR-Franklin,0,South Station - Forge Park/495 via Back Bay,,1,20004000,CR-528571-729
CR-Franklin-52d9daf4-0,CR-Franklin,0,South Station - Foxboro via Back Bay,,1,20004001,CR-528554-755
CR-Franklin-f497dbd2-0,CR-Franklin,0,South Station - Norwood Central via Back Bay,,2,20004002,CR-524922-745
CR-Franklin-58bf35a6-0,CR-Franklin,0,South Station - Forge Park/495 via Fairmount,,2,20004003,CR-528569-731
CR-Franklin-dcca6140-0,CR-Franklin,0,South Station - Forge Park/495 via Back Bay,,2,20004004,CR-528575-725
CR-Franklin-2c9035ac-0,CR-Franklin,0,South Station - Walpole via Back Bay,,2,20004005,CR-528563-747
CR-Franklin-93556463-0,CR-Franklin,0,South Station - Walpole via Back Bay,,2,20004006,CR-528566-743
CR-Franklin-d0b90bd1-0,CR-Franklin,0,South Station - Foxboro via Back Bay,,2,20004008,CR-528556-757
CR-Franklin-efecf2cd-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,1,20004100,CR-528570-730
CR-Franklin-6fb5dbbb-1,CR-Franklin,1,Foxboro - South Station via Back Bay,,1,20004101,CR-528553-754
CR-Franklin-0bc5279e-1,CR-Franklin,1,Forge Park/495 - South Station via Back Bay,,2,20004102,CR-528578-724
CR-Franklin-0e04afee-1,CR-Franklin,1,Walpole - South Station via Back Bay,,2,20004103,CR-528564-748
CR-Greenbush-6d652c57-0,CR-Greenbush,0,South Station - Greenbush,,1,20005000,CR-528625-095
CR-Greenbush-414eb5a9-1,CR-Greenbush,1,Greenbush - South Station,,1,20005100,CR-528627-094
CR-Haverhill-ead99721-0,CR-Haverhill,0,North Station - Haverhill via Reading,,1,20006000,CR-525633-223
CR-Haverhill-d8edcefc-0,CR-Haverhill,0,North Station - Haverhill,,2,20006001,CR-525754-217
CR-Haverhill-1ec1f271-0,CR-Haverhill,0,North Station - Reading,,2,20006002,CR-525634-281
CR-Haverhill-6cbbbdd2-0,CR-Haverhill,0,Malden Center - Haverhill via Reading,,2,20006003,CR-541194-1201
CR-Haverhill-5c4518ee-1,CR-Haverhill,1,Haverhill - North Station via Reading,,1,20006100,CR-528370-224
CR-Haverhill-76e7e4ff-1,CR-Haverhill,1,Haverhill - North Station,,2,20006101,CR-528373-218
CR-Haverhill-dbb78d1b-1,CR-Haverhill,1,Reading - North Station,,2,20006103,CR-528360-298
CR-Haverhill-56b19745-1,CR-Haverhill,1,Haverhill - Malden Center via Reading,,2,20006104,CR-541193-1200
CR-Kingston-8edf9cf3-0,CR-Kingston,0,South Station - Kingston,,1,20007000,CR-528653-063
CR-Kingston-a80a8fd4-0,CR-Kingston,0,Braintree - Kingston,,2,20007001,CR-528652-065
CR-Kingston-5615f391-1,CR-Kingston,1,Kingston - South Station,,1,20007100,CR-528654-062
CR-Kingston-285ad791-1,CR-Kingston,1,Kingston - Braintree,,2,20007101,CR-528651-064
CR-Lowell-3b023975-0,CR-Lowell,0,North Station - Lowell,,1,20008000,CR-528314-341
CR-Lowell-b7262e5d-0,CR-Lowell,0,Anderson/Woburn - Lowell,,2,20008001,CR-541197-1313
CR-Lowell-89fe964c-1,CR-Lowell,1,Lowell - North Station,,1,20008100,CR-528316-342
CR-Lowell-7745ae7e-1,CR-Lowell,1,Lowell - Anderson/Woburn,,2,20008101,CR-541198-1314
CR-Middleborough-2507c3b4-0,CR-Middleborough,0,South Station - Middleborough/Lakeville,,1,20009000,CR-524888-003
CR-Middleborough-cd96ff97-1,CR-Middleborough,1,Middleborough/Lakeville - South Station,,1,20009100,CR-524879-002
CR-Needham-8ca06f5a-0,CR-Needham,0,South Station - Needham Heights,,1,20010000,CR-524702-613
CR-Needham-ba733d01-0,CR-Needham,0,Forest Hills - Needham Heights,,2,20010001,CR-524947-633
CR-Needham-31ea698c-1,CR-Needham,1,Needham Heights - South Station,,1,20010100,CR-524703-616
CR-Newburyport-76fa2c91-0,CR-Newburyport,0,North Station - Newburyport,,1,20011000,CR-528388-165
CR-Newburyport-5c4ca768-0,CR-Newburyport,0,North Station - Rockport,,1,20011001,CR-528416-123
CR-Newburyport-23488827-0,CR-Newburyport,0,North Station - Beverly,,2,20011004,CR-528383-197
CR-Newburyport-5bf8e4e7-0,CR-Newburyport,0,Beverly - Newburyport,,2,20011006,CR-542907-161
CR-Newburyport-d340fe35-0,CR-Newburyport,0,Salem - Newburyport,,2,20011009,CR-528389-167
CR-Newburyport-41467013-0,CR-Newburyport,0,North Station - Newburyport,,2,20011012,CR-528392-161
CR-Newburyport-fa1237e3-0,CR-Newburyport,0,Beverly - Rockport,,2,20011016,CR-542913-109
CR-Newburyport-60c66f68-0,CR-Newburyport,0,North Station - Rockport,,2,20011017,CR-528415-125
CR-Newburyport-2917cd27-0,CR-Newburyport,0,North Station - Rockport,,2,20011018,CR-528435-103
CR-Newburyport-ff47d622-1,CR-Newburyport,1,Newburyport - North Station,,1,20011100,CR-528403-154
CR-Newburyport-7d8a4d5e-1,CR-Newburyport,1,Rockport - North Station,,1,20011101,CR-528418-124
CR-Newburyport-6c947f8b-1,CR-Newburyport,1,Beverly - North Station,,2,20011103,CR-528386-192
CR-Newburyport-5e0dff25-1,CR-Newburyport,1,Newburyport - Beverly,,2,20011105,CR-542902-160
CR-Newburyport-752605f8-1,CR-Newburyport,1,Newburyport - North Station,,2,20011107,CR-528390-164
CR-Newburyport-f0909b4e-1,CR-Newburyport,1,Beverly - North Station,,2,20011108,CR-528384-198
CR-Newburyport-c7b64e55-1,CR-Newburyport,1,Rockport - Beverly,,2,20011110,CR-542912-114
CR-Newburyport-8781957a-1,CR-Newburyport,1,Rockport - North Station,,2,20011111,CR-528422-120
CR-Providence-d29e0167-0,CR-Providence,0,South Station - Stoughton,,1,20012000,CR-524707-877
CR-Providence-55a1868e-0,CR-Providence,0,South Station - Wickford Junction,,1,20012001,CR-524710-803
CR-Providence-cfcbef70-0,CR-Providence,0,South Station - Providence,,2,20012002,CR-524795-813
CR-Providence-cb091089-0,CR-Providence,0,South Station - Wickford Junction,,2,20012003,CR-524715-809
CR-Providence-f8bf5f7f-0,CR-Providence,0,South Station - Providence,,2,20012004,CR-524732-811
CR-Providence-c8a4ba7c-0,CR-Providence,0,South Station - Stoughton,,2,20012005,CR-524734-865
CR-Providence-d01bc229-0,CR-Providence,0,South Station - Providence,,2,20012006,CR-524810-839
CR-Providence-7eca5500-0,CR-Providence,0,South Station - Wickford Junction,,2,20012007,CR-524904-827
CR-Providence-cc900769-1,CR-Providence,1,Stoughton - South Station,,1,20012100,CR-524708-878
CR-Providence-9c45e964-1,CR-Providence,1,Wickford Junction - South Station,,1,20012101,CR-524725-820
